measure_id,name,description,owner_id,implementation_date,cost,organizational_unit_id
3589,Mandatory Static-Safe Chemical Transfer Training,"Develop and deliver comprehensive training for all employees involved in chemical handling on proper grounding techniques, static risks, and safe transfer procedures. Training will include hands-on demonstrations of proper equipment grounding and use of anti-static wrist straps and mats. Implementation of monthly refresher training and competency assessments. Create visual signage at all chemical storage and mixing areas emphasizing static hazards.",1028,2021-03-24,8500.0,136
3590,Upgrade Fire Suppression System Monitoring,Install automated alerts and remote monitoring of fire suppression system status connected to facility management and emergency response. Implement quarterly inspections instead of annual inspections for solvent storage areas. Upgrade pull-station locations and add additional stations to ensure 100% coverage of chemical areas. Ensure all staff are trained on activation procedures annually.,1052,2021-04-09,32000.0,136
3591,Implement Mandatory LOTO Verification Protocol,Establish a two-person verification system where a supervisor must physically verify and sign-off on all LOTO procedures before maintenance or cleaning begins. Install electronic LOTO devices with digital logging that automatically documents lockout status and personnel involved. Require photographic evidence of locked switches before work commences. Conduct monthly audits of LOTO compliance with corrective action for violations. This engineering and administrative control directly addresses the root cause of bypassed lockout procedures.,1028,2023-10-15,42000.0,137
3592,Production Quota Policy Revision,"Revise manufacturing policies to explicitly state that safety procedures cannot be bypassed to meet production targets. Implement a documented accountability system where supervisors must report any requests to bypass safety procedures to HSE management. Add safety compliance metrics to supervisor performance evaluations, ensuring that quota achievement does not supersede safety. Communicate policy changes through mandatory staff meetings and posted signage throughout production areas.",1052,2023-10-11,0.0,145
3593,Enhanced Machine Guarding and Barrier Installation,Install physical barriers and interlocked guards on all injection molding nozzle areas to prevent operator hand access during machine operation. These guards will automatically trigger machine shutdown if compromised. Install emergency stop buttons within arm's reach of all nozzle areas. Retrofit injection molding machines to require active LOTO compliance before any cycle can begin. This engineering control prevents inadvertent contact with hazardous areas.,1155,2023-12-07,125000.0,137
3594,Install Secondary Containment System in Maintenance Workshop,Construct a secondary containment system with 110% capacity of the largest single container stored in the workshop. Install absorbent floor mats and dedicated spill kits at all material handling stations. Mark floor drain locations clearly and install drain plugs that can be activated during spill events. This engineering control prevents environmental contamination and meets regulatory requirements. Expected outcome: complete containment of future spills within the workshop area.,1116,2024-03-28,52000.0,137
3595,Forklift Load Securing and Safe Handling Procedures,"Develop and implement mandatory forklift load-securing procedures requiring all drums and containers to be secured with straps before transport. Conduct refresher training for all forklift operators on proper load configuration, weight distribution, and securing techniques. Establish a pre-operation checklist that includes load securing verification. Create visual training materials showing correct and incorrect load configurations posted at all forklift stations. Monthly competency assessments for operators.",1063,2024-03-03,6500.0,137
3596,Replace Temperature Sensors on All Regrind Equipment,Conduct comprehensive audit of all temperature sensors and heating elements in the Regrind and Recycling Department. Replace all sensors exceeding manufacturer-recommended service life (2 years). Implement quarterly sensor calibration verification with documented results maintained in the computerized maintenance management system. Establish sensor replacement as non-deferrable maintenance task requiring sign-off from HSE manager before deferral approval.,1185,2023-09-12,12500.0,143
3597,Implement Preventive Maintenance Compliance System,Deploy automated alerts in maintenance tracking software to notify supervisors when preventive maintenance schedules lapse by more than 5 days. Train all maintenance technicians on the new system. Conduct monthly audits of maintenance logs with corrective actions for non-compliance. Link supervisor performance evaluations to maintenance compliance metrics to ensure accountability and reduce maintenance backlogs.,1157,2023-09-19,8000.0,137
3598,Install Advanced Fire Detection and Suppression in Regrind Area,Upgrade the existing dry powder suppression system to include dual-stage detection (optical and thermal) with reduced detection time from 45 seconds to 15 seconds. Install real-time monitoring that alerts the control room and emergency contacts when suppression system activates. Conduct quarterly system testing and maintenance. Provide annual training to all regrind operators on proper response procedures when suppression systems activate.,1185,2023-10-05,42000.0,143
3599,Restore and Test All Interlock Sensors on Molding Machines,"Conduct comprehensive inspection and testing of all safety interlocks on 32 injection molding machines. Repair or replace 4 units with known or suspected bypasses. Implement a lockout/tagout protocol requiring documentation of any sensor bypass, with mandatory notification to the HSE department and supervisor sign-off. Any bypass exceeding 24 hours requires written explanation and corrective action plan. Install tamper-evident labels on all interlock bypasses to detect unauthorized removal.",1185,2021-09-02,18500.0,137
3600,Enhance Machine Guarding and Operator Training Program,"Develop updated standard operating procedures for part removal on all molding machines, emphasizing confirmation of full mold opening before hand insertion. Conduct mandatory retraining for all 47 production operators on proper mold cycle verification techniques. Install visual indicators (LED lights) on each machine showing real-time mold position (open/closing/closed/opening). Require annual recertification on machine-specific hazards with practical testing component.",1151,2021-09-09,6500.0,143
3601,Replace and Implement Ladder Safety Program,"Replace all defective ladders in the facility (identified 7 units with worn feet, loose rivets, or bent rails). Conduct professional inspection of remaining 12 ladders per ANSI A14.2 standards. Implement quarterly ladder inspection protocol with documented maintenance log. Tag all ladders with inspection dates. Provide training to all 47 staff members with ladder access on proper positioning, load ratings, and safe climbing techniques. Establish rule requiring three-point contact (two hands, one foot or two feet, one hand) at all times.",1185,2018-04-21,8200.0,150
3602,Install Height Safety Systems on Mezzanine,"Install engineered fall arrest system with cable anchoring points around the 8-foot storage mezzanine perimeter. Provide personal fall arrest harnesses rated for mezzanine height to all staff accessing this area. Implement mandatory fall protection training covering harness inspection, donning/doffing procedures, and rescue response. Install warning signs and floor markings indicating fall hazard zones. Alternatively, for staff retrieving items at low frequency, restructure storage layout to eliminate mezzanine access by moving high-use items to waist-height shelving.",1157,2018-05-07,24000.0,150
3603,Establish Height Work and Mezzanine Access Procedures,Develop and implement standard operating procedures for all mezzanine access and elevated work activities. Require two-person rule for any work on the mezzanine—one worker performing task while second serves as ground-level spotter. Create digital reservation system for mezzanine access to track who accesses the area and when. Conduct orientation for all new employees on height hazards and fall protection requirements. Include mezzanine safety in new hire onboarding checklist and conduct refresher training annually.,1028,2018-04-26,2500.0,150
3604,Implement Rack Load Capacity Labeling and Inspection Program,"Install clear load capacity labels on all storage racks in the warehouse and conduct a comprehensive inspection of all securing straps and attachment points. Establish a monthly inspection schedule with documented findings. Replace all worn or damaged straps with heavy-duty stainless steel securing mechanisms rated for 1.5x maximum load. Train all warehouse personnel on proper part placement, weight distribution, and load securing procedures. This engineering control will eliminate the root cause of strap failure by ensuring redundant securing methods and preventing overloading.",1001,2018-09-29,8500.0,133
3605,Warehouse Ergonomics and Material Handling Training,"Conduct mandatory retraining for all warehouse staff on proper ergonomic practices when retrieving items from shelves, including the use of step ladders and mechanical lifts for items above shoulder height. Implement a policy requiring mechanical assistance for any part weighing more than 5 kg stored above waist height. Include proper lifting techniques, risk assessment before retrieval, and when to request assistance. Distribute laminated ergonomic posters at key locations. This administrative control will reduce the risk of similar injuries through improved work practices and increased awareness.",1168,2018-09-22,2800.0,133
3606,Upgrade Drum Transport Equipment with Secondary Containment,"Replace all existing hand trucks with specialized drum transport carts featuring integrated secondary containment trays with 50-liter capacity, capable of capturing 100% of a drum's contents. These carts will have stabilizing mechanisms to prevent tilting and secure locking systems for container caps. Retrofit the doorway between storage and mixing areas with a wider passage and smooth flooring to reduce vibration during transport. Install redundant drain plugs with lock-down mechanisms on all resin containers. This engineering control eliminates the risk of spills during transport by ensuring containment at the source.",1001,2023-01-17,12500.0,139
3607,Enhanced Chemical Spill Response and Prevention Training,"Implement mandatory quarterly training for all personnel working with hazardous materials covering spill prevention, immediate response procedures, proper use of absorbent materials, and environmental reporting requirements. Create laminated quick-reference cards for spill response locations and emergency contact numbers. Conduct tabletop exercises simulating various spill scenarios. Establish clear procedural documentation for cap inspection before transport and require workers to report any loose caps immediately. This administrative control will improve preparedness and reduce human error in preventing and responding to spills.",1168,2023-01-06,3200.0,139
3608,Complete LOTO Procedure Revision and Hydraulic System Engineering Control,Immediately revise all LOTO procedures for injection molding equipment to include mandatory hydraulic pressure venting to zero PSI verified by certified pressure gauge before any maintenance work. Install automatic pressure relief valves on all mold clamping cylinders that discharge to atmosphere when accumulator pressure exceeds safe working limits. Install permanent pressure release levers and clear labeling at each potential accumulation point. Conduct full engineering assessment of all 32 injection molding machines and implement these controls facility-wide. Document all modifications with dated photographs and revised P&IDs. This engineering control eliminates the root cause by preventing pressurized systems from causing unexpected equipment movement.,1018,2018-12-03,45000.0,137
3609,Mandatory LOTO Retraining and Competency Verification for All Maintenance Personnel,Conduct comprehensive LOTO retraining for all 25 maintenance and operator personnel with emphasis on hydraulic system hazards and updated procedures specific to recently modified equipment. Implement a competency verification program requiring each worker to demonstrate proper lockout/tagout procedures on their assigned equipment with a certified trainer before returning to independent maintenance work. Create a tracking system for LOTO certifications with mandatory annual recertification. Establish a peer verification requirement where a second qualified person must independently verify LOTO compliance before work begins. This administrative control ensures all personnel understand and follow updated procedures correctly.,1052,2018-12-05,8700.0,137
3610,Install Electronic Mold Position Sensors and Interlocks,"Install non-contact position sensors on all injection molding machines to electronically verify that mold halves are fully open and secured before permitting manual access or maintenance. Program PLCs to prevent any hydraulic motion commands when maintenance mode is active and sensors detect personnel proximity to the mold area. Install redundant safety interlocks that require manual acknowledgment that LOTO has been verified before any system can be energized. These engineering controls provide an additional layer of protection against unexpected equipment motion during maintenance, reducing entanglement risk even if LOTO procedures are not perfectly executed.",1018,2019-01-14,125000.0,137
3611,Implement Mandatory Safety Interlock Verification Protocol,"Establish a written procedure requiring maintenance staff to document all safety bypass activities with specific timestamps, reason for bypass, and verification checklist before resuming operations. All bypasses must be logged in a centralized system accessible to supervisors. Line A operations will not resume until a qualified supervisor physically verifies the interlock is properly re-engaged and signs off on the verification form. Training will be mandatory for all maintenance personnel within 5 days of implementation.",1001,2018-09-25,8500.0,126
3612,Install Interlocked Safety Gate with Guard Locks,Replace the existing mold safety interlock system on Line A with a redundant dual-channel safety gate system that cannot be bypassed without permanent equipment modification. The new system will feature mechanical and electronic locking mechanisms that must both be satisfied before mold access is possible. Installation will be performed by certified safety equipment specialists. This engineering control eliminates the possibility of operator error or intentional bypass.,1001,2018-11-06,42000.0,126
3613,Conduct Comprehensive LOTO and Safety Interlock Training,"Karine Cloutier, Safety Trainer, will develop and deliver a 4-hour mandatory training module covering proper Lockout/Tagout procedures, safety interlock systems, consequences of bypass, and incident case studies. All production operators, maintenance technicians, and injection molding setters on all lines will complete this training. Competency will be assessed through written and practical exams. Retraining will be required annually and whenever equipment is modified.",1057,2018-09-29,3200.0,126
3614,Complete Overhead Crane Rail System Replacement,"Contract certified industrial equipment specialists to replace the entire overhead crane rail system in Warehouse Section B, including all support brackets, fasteners, and welds. New rail system will be fabricated from premium-grade structural steel with enhanced corrosion resistance. Installation must include re-certification testing to 150% of rated load capacity before returning to service. All work must be completed by qualified personnel with proper documentation and safety protocols during facility downtime.",1001,2020-11-12,180000.0,133
3615,Establish Quarterly Detailed Crane Inspection Program,"Implement a comprehensive quarterly inspection schedule for all overhead cranes beyond the annual CNESST requirement. Inspections will include ultrasonic thickness testing of rail systems, thermographic imaging to detect corrosion initiation, and detailed documentation of all findings in a digital maintenance tracking system. All inspection reports will be reviewed by plant management, and any defects will be classified by severity with mandatory remediation timelines. Inspections will be conducted by certified crane technicians.",1062,2020-10-27,12000.0,133
3616,Install Secondary Containment and Drip Trays,Install engineered secondary containment systems beneath all packaging adhesive dispensing connections on Line D to capture any minor leaks or splashes at source before they reach employee work zones. Containment systems will include removable drip trays lined with absorbent material and sloped collection channels. All adhesive line connections will be inspected and upgraded to higher-pressure rated fittings. This engineering control will prevent splashing at the source rather than relying solely on PPE.,1001,2023-08-03,22000.0,129
3617,Emergency Ventilation System Overhaul and Preventive Maintenance Schedule,"Engage qualified HVAC contractor to perform complete inspection, bearing replacement, and motor servicing of all ventilation systems in chemical storage areas. Establish quarterly preventive maintenance schedule with documented inspections, bearing lubrication, and motor testing. Implement automated alert system to track maintenance intervals. Install redundant ventilation system with automatic switchover capability in chemical mixing room to ensure continuous air extraction. Expected outcome: Eliminate single-point failure risk and ensure chemical hazard exposure remains below regulatory limits.",1185,2020-11-19,45000.0,135
3618,Enhanced Chemical Handling Training and Vapor Monitoring Protocol,"Develop mandatory refresher training for all personnel working in chemical storage areas covering hazard recognition, ventilation system components, and emergency response procedures. Install continuous air quality monitors with audible alarms set at 50% of PEL for common solvents. Train operators to evacuate immediately upon alarm activation. Conduct quarterly drills simulating ventilation failure scenarios. Documentation will be maintained by HSE department. Expected outcome: Increase situational awareness and reduce time to recognition and evacuation.",1123,2020-11-26,8500.0,135
3619,Implement Computerized Maintenance Management System (CMMS),"Deploy CMMS software to track all equipment maintenance activities, generate automatic work orders for scheduled preventive maintenance, and maintain historical records for all production equipment including ventilation systems. System will provide advance notifications 30 days before service intervals are due. All maintenance personnel will receive system training. Reports will be reviewed monthly by maintenance lead and HSE committee. This addresses the documentation gap that contributed to the missed maintenance schedule.",1185,2020-12-12,12000.0,150
3620,Implement Color-Coded Waste Segregation System and Removal Protocol,"Install clearly labeled, color-coded waste containers throughout production areas (red for combustible plastics, blue for metal, green for general waste). Position containers minimum 3 feet from all heat-producing equipment. Establish mandatory waste removal schedule requiring containers to be emptied every 4 hours during shift changes. Provide laminated signage at each workstation showing proper disposal procedures. All personnel will receive training on new system during next monthly safety meeting. Containers will be located in designated waste staging area away from production floor.",1107,2024-08-13,3200.0,144
3621,Establish Heat Source Safety Perimeter Guidelines,"Conduct facility walk-through to identify all heat-generating equipment (sealing machines, ovens, dryers) and establish 5-foot exclusion zones around each device where combustible materials are prohibited. Paint floor markings to clearly demarcate these zones. Revise equipment operation SOPs to explicitly state combustible material restrictions. Maintenance personnel will verify proper spacing quarterly. Any stored materials within exclusion zones will be relocated. Expected outcome: Eliminate proximity hazards and reduce fire ignition sources.",1179,2024-08-15,1800.0,144
3622,Fire Safety Training and Equipment Inspection Program,"Conduct mandatory fire safety certification for all production and maintenance personnel covering fire prevention, proper extinguisher use (Classes A, B, C), and evacuation procedures specific to packaging station layout. Schedule quarterly fire extinguisher inspections and maintenance with certified vendor. Conduct fire alarm system testing monthly with documented results. Install additional fire extinguishers in packaging area (minimum 2 units within 50 feet of sealing equipment). Train at least 3 additional personnel per shift as certified fire wardens.",1123,2024-08-20,5600.0,144
3623,"Complete Compressed Air System Inspection, Flushing, and Maintenance Protocol","Hire certified pneumatic systems technician to conduct complete inspection of all compressed air lines, couplings, regulators, and fittings throughout facility. Perform high-pressure flushing to remove internal corrosion and moisture deposits. Replace all corroded couplings and damaged line sections with stainless steel components rated for sustained 150 PSI operation. Install moisture trap filters and desiccant dryers on main air supply lines. Establish monthly inspection schedule with documented findings. Implement annual system flushing requirement. Expected outcome: Eliminate coupling failure risk and extend equipment life by 5-7 years.",1185,2021-05-16,18500.0,150
3624,Install Protective Barriers and Secondary Containment on Mezzanine,Install perimeter safety netting or polycarbonate barriers around mezzanine work areas to contain dislodged objects and prevent items from falling to ground level. Designate secure storage locations for heavy equipment and bearing assemblies with anchoring systems to prevent movement during pressurized events. Install high-impact zone signage indicating fall hazard below. Establish protocol requiring temporary exclusion zone setup when compressed air work is being performed. Expected outcome: Reduce risk of secondary impacts and protect equipment and personnel below.,1179,2021-05-23,7200.0,150
3625,Implement Predictive Maintenance Program for Hydraulic Systems,"Establish an automated alert system that tracks operating hours and fluid condition for all 32 injection molding machines. Hydraulic fluid samples will be analyzed quarterly for viscosity, contamination, and degradation markers. Service intervals will be strictly enforced with automatic work orders generated at 4,500-hour thresholds. Maintenance Planner Roland Dostie will oversee implementation, including technician training on fluid analysis protocols. This engineering control eliminates the primary failure mode by ensuring equipment operates within design parameters and fluid integrity is maintained.",1199,2021-10-24,45000.0,137
3626,Install Secondary Containment and Thermal Shielding,Retrofit all injection molding machines with hydraulic fluid secondary containment trays capable of capturing 110% of maximum system fluid volume. Install thermal shielding barriers around pump and seal areas to redirect spray patterns away from operator zones. These engineering controls reduce injury severity if future failures occur while engineering out the maintenance root cause. Installation will be completed over 6 weeks across all 32 machines during scheduled maintenance windows.,1199,2021-10-31,87000.0,128
3627,Enhance Operator Training on Equipment Inspection,"Develop a daily pre-shift equipment inspection checklist for all injection molding operators. Training will focus on recognizing early warning signs of hydraulic system failure: abnormal vibration frequencies, unusual pump noise, pressure gauge fluctuations, and fluid leakage. Monthly competency assessments will be conducted. This administrative control creates early detection capability and empowers operators as first-line defect identification resources.",1152,2021-10-17,12000.0,128
3628,Upgrade Ventilation Monitoring System,"Install differential pressure gauges on all HEPA filter systems with automated alert thresholds set at 70% saturation levels, providing 48-hour advance warning before performance degradation reaches critical levels. Integrate monitoring data into the facility's maintenance management system for automatic work order generation. This engineering control ensures proactive filter replacement and maintains consistent air quality without relying on operator observation alone.",1199,2018-04-08,28000.0,136
3629,Establish Quarterly Ventilation System Audits,"Implement a comprehensive quarterly ventilation inspection protocol conducted by qualified HSE personnel. Audits will include airflow velocity testing, particulate concentration measurements, filter condition assessment, and ductwork integrity verification across all production and chemical handling areas. Results will be documented and shared with the Joint Health and Safety Committee. This administrative control creates systematic oversight and prevents gradual degradation of air quality controls.",1102,2018-03-23,8500.0,136
3630,Implement Physical Separation of Chemical Transfer Zone,"Designate a dedicated chemical transfer area in UNIT-009 with physical barriers (bollards, raised platform curbing) preventing forklift access within a 15-foot radius. This engineering control eliminates the primary cause of the spill by removing the interaction between heavy equipment and chemical containers. Transfer operations will only occur during designated time windows when forklift traffic is restricted.",1199,2018-04-26,18500.0,134
3631,Upgrade Chemical Container Handling Procedures,"Transition from rigid 5-liter containers to secondary containment drip trays and flexible tubing systems for acetone transfers. Implement a requirement that all container transfers occur only from stationary, secured transfer stations with integrated spill capture capabilities. Train all personnel on proper connection procedures and containment protocols. Administrative controls will limit spill volume in future incidents and reduce environmental exposure.",1152,2018-04-02,6200.0,134
3632,Enhance Forklift Operator Awareness Training,"Conduct mandatory refresher training for all forklift operators with specific focus on chemical hazard zones, restricted traffic areas, and communication protocols with dock personnel. Include scenario-based training on consequences of equipment strikes in chemical storage areas. Implement a buddy system where dock workers must communicate via radio before any movement of materials near chemical transfer zones.",1102,2018-03-22,3400.0,134
3633,Mandatory Lockout/Tagout Compliance Enforcement,Implement a zero-tolerance policy for bypassing LOTO procedures with mandatory retraining for all machine operators and setters. Install audible alarms that activate whenever a machine is powered on without proper LOTO certification tags. Establish daily pre-shift inspections where supervisors verify LOTO compliance on all molding machines. Link machine access to electronic tag readers that prevent operation if LOTO tags are not properly registered in the system. Track all LOTO events in a digital database and conduct monthly audits with corrective actions for non-compliance.,1107,2019-03-23,45000.0,130
3634,Emergency Stop Button Accessibility Program,"Conduct a comprehensive audit of all injection molding machines to ensure emergency stop buttons are clearly visible, unobstructed, and within easy reach of operators. Install high-visibility yellow and red protective covers around emergency stops. Remove all production materials and debris from 2-foot radius around each emergency stop button. Establish a daily 5-minute walk-around inspection to verify emergency stop accessibility. Implement a maintenance schedule to test all emergency stop systems weekly and document results.",1007,2019-03-19,12000.0,130
3635,Production Pressure Culture Change Initiative,Address the root cause of LOTO bypass by establishing clear communication that safety procedures cannot be compromised to meet production deadlines. Conduct management training on leading indicators versus lagging indicators. Implement a revised production scheduling system that includes realistic timelines accounting for proper safety procedures. Establish a 'production safety bonus' program that rewards departments for zero safety incidents while meeting production targets. Hold monthly town halls where production supervisors reinforce the message that LOTO compliance is non-negotiable.,1102,2019-03-30,8000.0,130
3636,Hazardous Material Temperature Control System Implementation,Install climate-controlled storage area in the chemical storage section with temperature monitoring devices set to maintain 65-75°F range. Implement automated alert system that notifies warehouse staff via text and email if temperature deviates by more than 2 degrees from target range. Establish receiving procedure requiring all hazardous chemical deliveries to be immediately moved to climate-controlled storage before documentation verification. Install temperature data loggers on all incoming hazardous material shipments to track exposure history. Provide training to all warehouse staff on proper chemical storage protocols and identification of temperature-compromised materials.,1102,2022-03-26,65000.0,143
3637,Receiving Dock Procedure Enhancement,"Revise shipping and receiving procedures to prioritize immediate offloading of hazardous materials to secure storage as the first task, before any paperwork or verification processes. Create dedicated fast-track lane for hazardous materials receiving that bypasses standard queuing. Implement accountability system where receiving dock supervisor signs off on completion of hazardous material placement within 30 minutes of arrival. Provide shade structures or covered receiving area for temporary material staging to prevent sun exposure. Conduct weekly training sessions for warehouse staff emphasizing hazardous material handling hierarchy.",1081,2022-03-06,22000.0,143
3638,Air Hose and Cable Management System Installation,Install permanent overhead cable trays and hose routing systems in all production areas to eliminate floor-level obstructions. Mark all temporary hose placements with bright yellow warning tape and establish a 48-hour maximum duration before mandatory relocation to permanent overhead routing. Create a maintenance log that documents every temporary hose installation with required removal date and responsible technician signature. Implement daily floor walkthroughs by shift supervisors to identify any hoses or cables that have migrated to walkways. Provide training to all maintenance staff on proper temporary routing protocols and consequences of non-compliance.,1007,2021-11-11,38000.0,140
3639,Electronic Equipment Protection Protocol,Install protective barriers and reinforced guards around all critical control panels and electrical systems in production areas to prevent damage from equipment contact or impacts. Relocate control panels to elevated positions away from equipment collision paths where feasible. Implement backup power systems and redundant circuit boards for mission-critical hydraulic press controls to minimize downtime if damage occurs. Establish a preventive maintenance schedule for all control systems including quarterly protective barrier inspections and documentation.,1155,2021-12-05,52000.0,140
3640,Implement Drum Storage Integrity Inspection Program,"Establish a monthly inspection protocol for all hazardous material storage drums and containers to identify corrosion, rust, and structural damage. All drums showing signs of deterioration will be transferred to new containers or replaced. Inspection records will be maintained and reviewed by the HSE coordinator. This engineering and administrative control directly addresses the root cause of the spill—the corroded straps that failed during normal handling operations.",1161,2019-06-06,8500.0,135
3641,Upgrade Ventilation System Sensors and Response Protocol,Install real-time chemical vapor sensors in the mixing room with automated alerts when vapor concentrations exceed safe thresholds. Integrate with HVAC system to increase ventilation rate automatically. Train all personnel on new alarm procedures and emergency response steps. Conduct monthly sensor calibration and maintenance. This engineering control will prevent vapor inhalation injuries and provide early warning for future spills.,1115,2019-06-13,45000.0,135
3642,Implement Predictive Maintenance for Cooling Systems,Deploy vibration sensors and temperature monitoring devices on all injection molding machine cooling pump assemblies to detect bearing degradation before failure occurs. Establish alert thresholds that trigger preventive maintenance scheduling. Integrate with existing maintenance management software for automated work order generation. Train maintenance staff on sensor interpretation and response protocols. This engineering control will eliminate sudden equipment failures by enabling early detection and planned replacements during scheduled downtime.,1105,2022-11-30,125000.0,126
3643,Upgrade Coolant Line Containment Infrastructure,Install secondary containment trays beneath all high-pressure coolant lines in Injection Molding Line A to capture leaks before they reach the production floor. Add quick-disconnect fittings to allow faster isolation during emergency situations. Line all trays with absorbent mesh material rated for the coolant type used. Implement monthly inspection and material replacement procedures. This administrative and engineering control prevents slip hazards and equipment damage from coolant leaks.,1105,2022-12-09,22000.0,126
3644,Install Mechanical Spindle Brake Inspection and Replacement Schedule,Establish a quarterly preventive maintenance schedule for all CNC machine spindle brakes to ensure they operate within manufacturer specifications. Implement brake torque testing with documented records maintained in the maintenance management system. Replace any brake showing degradation before it exceeds acceptable stopping time thresholds. This engineering control eliminates the hazard by ensuring equipment functions as designed and part removal cannot occur while cutters are still rotating.,1105,2018-01-05,6500.0,139
3645,Implement Machine Guarding and Interlocked Access Covers,Install interlocked safety guards on all CNC milling machines that prevent part removal access until the spindle has completed a full stop and verified safe shutdown state. Guards will integrate with machine controllers through safety PLCs to enforce lockout conditions. Provide supplemental training to all machine operators and part handlers on new guard procedures and emergency operation protocols. This primary engineering control directly prevents hand contact with rotating components by physically blocking access.,1161,2018-01-16,87000.0,139
3646,Provide Enhanced Personal Protective Equipment and Work Practice Training,"Issue cut-resistant gloves (Level 5 ANSI rating) to all personnel performing manual part removal operations from machining equipment. Conduct mandatory training on proper PPE usage, machine hazard recognition, and safe part removal techniques. Implement a work observation program where supervisors conduct monthly audits of part removal procedures to ensure compliance. This administrative control and PPE measure provides secondary protection while engineering controls are being implemented and reinforces safe work practices.",1028,2018-01-04,3200.0,139
3647,Implement Mandatory Cut-Resistant Glove Protocol for Mold Handling,Establish and enforce a workplace requirement that all employees handling molds or plastic parts with sharp edges must wear ANSI Level 3 or higher cut-resistant gloves. This includes purchasing higher-quality Nitrile-coated gloves approved for plastic handling and sharp edge contact. Conduct immediate retraining for all production operators on Line A regarding proper PPE selection and usage. Create visual signage at all mold-handling stations reminding operators of the requirement. Implement weekly compliance audits by shift supervisors and include glove compliance in the monthly safety committee meetings.,1147,2022-09-13,3500.0,126
3648,Establish Mold Edge Finishing Inspection Checklist,"Create a detailed inspection checklist for the UNIT-013 Mold Manufacturing and Repair Shop to verify that all edges on molds are properly deburred and smoothed before release back to production. This checklist must include specific inspection points for sharp edges, burrs, and flash-prone areas. Implement a sign-off requirement by the mold maintenance technician and a secondary verification by a Quality Control Inspector before any mold is authorized for return to the production floor. Train all maintenance personnel on the importance of edge finishing and the proper use of deburring tools. Conduct a retroactive audit of all molds currently in use on production lines.",1133,2022-09-20,2800.0,138
3649,Enhance First Aid and Incident Response Training,"Conduct a comprehensive review of first aid procedures for lacerations and implement enhanced training for all supervisors and designated first aid responders. This training will cover proper wound assessment, control of severe bleeding, infection prevention, and proper documentation. Ensure that all first aid kits on production lines contain adequate supplies for treating deep lacerations including sterile gauze, compression bandages, and antibiotic ointment. Establish a protocol for immediate escalation of serious cuts to emergency medical services and maintain a log of all cut-related incidents to identify patterns and high-risk areas.",1115,2022-09-27,1500.0,126
3650,Install Convex Safety Mirrors and Warning Signage at Warehouse Blind Corners,"Install 45 cm diameter convex safety mirrors at all three major blind corners in the Warehouse and Shipping facility where forklift traffic intersects with pedestrian pathways. These mirrors will provide visibility around corners to reduce collision risks. In addition, place prominent yellow-and-black striped warning signs at each blind corner indicating 'Blind Corner - Reduce Speed' and 'Watch for Forklifts.' Paint bright yellow boundary lines on the floor leading to these intersections to alert personnel of hazardous zones. This is an engineering control that directly addresses the visibility hazard at low cost.",1133,2018-08-07,1200.0,134
3651,Implement Mandatory Forklift Load Height and Visibility Restrictions,"Establish a workplace standard that forklift operators must not stack pallets higher than 1.4 meters when operating in warehouse aisles narrower than 4 meters to maintain adequate visibility. This can be enforced through training and daily pre-shift checklists. Alternatively, for taller loads, operators must move at a reduced speed (maximum 5 km/h) and use a spotter when navigating through congested areas. Implement a spotting program requiring a trained spotter to walk ahead of or beside the forklift when load height compromises visibility. Update the Forklift Operation Standard Operating Procedure and conduct retraining with all forklift operators within 14 days.",1167,2018-08-11,0.0,134
3652,Upgrade Chemical Storage and Dispensing Systems with Secondary Containment,Replace the current bulk storage bins for mold release agents with containers equipped with secondary containment trays designed to capture any spillage before it contacts personnel. Install drip pans under all chemical transfer points and implement a pump-based dispensing system that allows controlled pouring of mold release agents without manual hand contact with the liquid. This engineering control eliminates the direct handling hazard. Ensure all containers are properly labeled with hazard symbols and include clear warnings about skin contact risks. Train all operators on the proper use of the new dispensing system and the importance of not overfilling containers.,1147,2019-06-22,8500.0,141
3653,Provide Chemical-Resistant Gloves and Aprons for All Material Handling Personnel,"Issue chemical-resistant nitrile or butyl gloves to all employees working in the Material Drying and Preparation Room and ensure they are worn whenever handling mold release agents or other chemical products. Provide full-length chemical-resistant aprons to provide additional protection against accidental spills. Include these items in the daily PPE allocation and conduct a one-on-one fitting and training session with each employee to ensure proper selection and usage. Establish a monthly replacement schedule to ensure gloves remain in good condition. While this is a PPE control (lower on the hierarchy), it provides immediate protection while engineering improvements are being implemented.",1057,2019-05-24,2200.0,141
3654,Conduct Comprehensive WHMIS and Chemical Safety Training Refresher,"Develop and deliver a targeted training session for all personnel in the Material Drying and Preparation Room focusing on the specific hazards of mold release agents, proper handling procedures, emergency response protocols, and the location and proper use of emergency eyewash and shower stations. Include demonstration of proper rinsing techniques (which should continue for at least 15 minutes for chemical exposure, not just 3 minutes). Create laminated reference cards for each workstation listing the emergency response steps and the CNESST emergency number. Update the WHMIS information sheets to be prominently displayed and ensure all employees understand their rights to refuse unsafe work.",1057,2019-05-28,800.0,141
