event_id,person_id,involvement_type
1411,1052,Responder
1412,1093,Witness
1412,1123,Responder
1412,1006,Responder
1413,1139,Witness
1413,1010,Responder
1414,1162,Victim
1414,1144,Responder
1415,1195,Victim
1415,1178,Witness
1417,1164,Victim
1417,1078,Witness
1417,1101,Responder
1418,1077,Victim
1418,1181,Responder
1419,1014,Victim
1419,1163,Responder
1420,1176,Victim
1420,1135,Responder
1421,1022,Victim
1421,1010,Responder
1422,1118,Responder
1422,1143,Witness
1423,1034,Victim
1423,1115,Responder
1424,1044,Victim
1424,1001,Responder
1425,1077,Victim
1425,1115,Responder
1425,1189,Witness
1426,1121,Victim
1426,1105,Responder
1427,1081,Victim
1427,1057,Responder
1428,1173,Victim
1428,1063,Responder
1429,1130,Witness
1429,1133,Responder
1430,1114,Victim
1430,1045,Responder
1430,1160,Witness
1431,1094,Victim
1431,1133,Responder
1432,1189,Victim
1432,1097,Witness
1432,1161,Responder
1433,1197,Victim
1433,1064,Witness
1433,1028,Responder
1434,1121,Victim
1434,1075,Responder
1434,1057,Responder
1435,1068,Victim
1435,1088,Witness
1436,1096,Victim
1436,1075,Responder
1437,1164,Victim
1437,1068,Witness
1438,1135,Victim
1438,1128,Witness
1438,1100,Responder
1439,1187,Victim
1439,1069,Responder
1440,1152,Responder
1440,1100,Witness
1441,1042,Victim
1441,1194,Witness
1442,1124,Victim
1442,1077,Responder
1443,1073,Witness
1443,1010,Responder
1443,1025,Responder
1444,1190,Victim
1444,1097,Witness
1444,1109,Responder
1445,1167,Victim
1445,1126,Witness
1446,1181,Victim
1446,1156,Witness
1446,1107,Responder
1447,1060,Victim
1447,1121,Witness
1448,1020,Victim
1448,1144,Responder
1449,1189,Victim
1449,1085,Witness
1449,1105,Responder
1450,1181,Victim
1450,1165,Witness
1450,1052,Responder
1451,1054,Witness
1451,1102,Responder
1451,1177,Witness
1452,1195,Victim
1452,1018,Responder
1452,1100,Responder
1453,1126,Victim
1453,1172,Witness
1453,1133,Responder
1454,1058,Victim
1454,1004,Responder
1455,1131,Responder
1455,1006,Responder
1456,1084,Responder
1456,1087,Witness
1457,1176,Victim
1457,1040,Witness
1457,1007,Responder
1458,1008,Witness
1458,1166,Witness
1458,1087,Responder
1459,1086,Victim
1459,1065,Witness
1459,1082,Witness
1460,1096,Victim
1460,1189,Witness
1460,1052,Responder
1461,1148,Victim
1461,1193,Responder
1461,1011,Witness
1462,1145,Victim
1462,1149,Witness
1462,1018,Responder
1463,1073,Witness
1463,1130,Responder
1464,1096,Victim
1464,1003,Responder
1465,1014,Victim
1465,1080,Responder
1466,1200,Victim
1466,1082,Responder
1466,1166,Responder
1467,1195,Victim
1467,1011,Responder
1468,1072,Victim
1468,1173,Responder
1469,1020,Victim
1469,1058,Responder
1469,1001,Responder
1471,1082,Victim
1471,1067,Responder
1472,1178,Victim
1472,1015,Responder
1473,1102,Responder
1474,1008,Victim
1474,1175,Witness
1475,1047,Victim
1475,1150,Witness
1476,1131,Responder
1476,1043,Responder
1477,1050,Victim
1477,1029,Responder
1477,1032,Witness
1478,1058,Victim
1478,1126,Responder
1479,1131,Victim
1479,1100,Responder
1480,1170,Victim
1480,1183,Witness
1481,1074,Victim
1481,1004,Responder
1482,1090,Victim
1482,1049,Responder
1483,1014,Victim
1483,1165,Witness
1484,1026,Victim
1485,1041,Responder
1485,1047,Witness
1486,1122,Victim
1486,1048,Witness
1486,1161,Responder
1487,1182,Victim
1487,1187,Witness
1487,1084,Responder
1488,1026,Victim
1488,1037,Responder
1488,1084,Responder
1489,1078,Victim
1489,1046,Responder
1490,1044,Victim
1490,1183,Witness
1491,1131,Victim
1491,1084,Responder
1492,1074,Victim
1492,1038,Responder
1493,1118,Victim
1493,1010,Witness
1494,1131,Victim
1494,1084,Responder
1495,1109,Victim
1495,1101,Responder
1495,1025,Responder
1496,1040,Victim
1496,1056,Witness
1496,1003,Responder
1497,1097,Victim
1497,1028,Responder
1498,1027,Victim
1498,1078,Witness
1499,1019,Victim
1499,1183,Responder
1500,1060,Victim
1500,1176,Responder
1501,1130,Victim
1501,1175,Responder
1501,1069,Responder
1502,1021,Victim
1502,1169,Witness
1502,1052,Responder
1503,1074,Victim
1503,1010,Responder
1503,1052,Responder
1504,1191,Victim
1504,1153,Witness
1504,1123,Responder
1505,1066,Witness
1505,1132,Responder
1506,1142,Victim
1506,1132,Witness
1508,1014,Victim
1508,1062,Responder
1509,1070,Victim
1509,1076,Responder
1510,1156,Victim
1510,1019,Responder
1511,1053,Victim
1511,1112,Responder
1512,1147,Responder
1512,1160,Responder
1513,1030,Victim
1513,1180,Witness
1513,1037,Responder
1515,1104,Victim
1515,1102,Responder
1516,1156,Victim
1516,1035,Witness
1517,1185,Witness
1517,1116,Witness
1518,1008,Victim
1518,1181,Witness
1519,1074,Victim
1519,1166,Witness
1520,1014,Victim
1520,1017,Witness
1521,1143,Responder
1521,1058,Witness
1522,1124,Victim
1522,1179,Responder
1523,1058,Victim
1523,1124,Witness
1524,1172,Victim
1524,1179,Responder
1525,1030,Victim
1525,1171,Witness
1525,1100,Responder
2123,1122,Victim
2123,1154,Witness
2125,1163,Victim
1527,1047,Witness
1527,1185,Responder
1528,1060,Victim
1529,1182,Witness
1530,1083,Victim
1530,1029,Witness
1531,1178,Victim
1531,1115,Responder
1531,1102,Responder
1532,1181,Victim
1532,1102,Responder
1532,1001,Responder
1533,1118,Victim
1533,1177,Witness
1533,1035,Witness
1534,1103,Victim
1534,1152,Responder
1535,1108,Victim
1535,1178,Witness
1535,1052,Responder
1536,1181,Victim
1536,1109,Witness
1536,1102,Responder
1537,1162,Victim
1537,1056,Responder
1538,1022,Witness
1539,1029,Victim
1539,1171,Witness
1540,1187,Victim
1540,1096,Witness
1540,1008,Witness
1541,1176,Victim
1541,1121,Responder
1542,1096,Victim
1542,1102,Responder
1543,1064,Victim
1543,1049,Responder
1544,1053,Victim
1544,1144,Responder
1544,1052,Responder
1545,1120,Victim
1545,1185,Responder
1546,1181,Victim
1546,1052,Responder
1546,1103,Witness
1547,1182,Discoverer
1547,1104,Investigator
1547,1194,Witness
1548,1118,Near-Victim
1548,1194,Witness
1548,1199,Responder
1549,1195,Victim
1549,1045,Responder
1550,1126,Victim
1551,1145,Victim
1551,1147,Responder
1552,1083,Victim
1552,1107,Responder
1554,1025,Victim
1554,1185,Responder
1555,1071,Victim
1555,1190,Witness
1555,1069,Responder
1556,1083,Victim
1556,1037,Witness
1556,1123,Responder
1557,1026,Witness
1557,1158,Witness
1557,1123,Responder
1558,1200,Victim
1558,1068,Witness
1559,1047,Victim
1560,1120,Victim
1560,1002,Responder
1562,1135,Victim
1562,1178,Witness
1564,1060,Victim
1564,1052,Responder
1564,1151,Witness
1564,1018,Witness
1565,1082,Victim
1565,1040,Witness
1565,1003,Responder
1566,1192,Victim
1566,1052,Responder
1566,1151,Witness
1567,1190,Victim
1567,1010,Witness
1567,1057,Responder
1568,1131,Victim
1568,1003,Responder
1569,1164,Victim
1569,1110,Witness
1569,1010,Responder
1570,1156,Victim
1570,1030,Witness
1570,1063,Responder
1571,1092,Victim
1571,1115,Responder
1572,1196,Victim
1572,1098,Witness
1572,1069,Responder
1573,1085,Victim
1573,1052,Responder
1574,1074,Victim
1574,1017,Witness
1574,1063,Responder
1575,1020,Victim
1575,1028,Responder
1575,1116,Responder
1576,1187,Victim
1576,1020,Witness
1576,1186,Witness
1577,1184,Victim
1577,1151,Responder
1578,1104,Victim
1578,1013,Responder
1579,1027,Victim
1579,1078,Witness
1580,1178,Victim
1580,1189,Responder
1581,1127,Victim
1581,1120,Witness
1582,1103,Victim
1582,1062,Witness
1583,1108,Responder
1584,1066,Victim
1584,1056,Responder
1584,1150,Responder
1585,1034,Victim
1585,1150,Witness
1585,1107,Responder
1586,1141,Victim
1586,1179,Responder
1586,1107,Responder
1587,1075,Victim
1587,1185,Responder
1588,1045,Victim
1588,1100,Responder
1589,1086,Witness
1590,1048,Victim
1590,1054,Responder
1591,1030,Victim
1591,1060,Witness
1591,1079,Responder
1592,1044,Victim
1592,1081,Witness
1592,1007,Responder
1593,1190,Victim
1593,1155,Witness
1594,1030,Witness
1594,1167,Responder
1594,1115,Responder
1595,1030,Witness
1595,1105,Responder
1595,1161,Responder
1596,1186,Victim
1596,1166,Witness
1596,1161,Responder
1597,1053,Victim
1597,1165,Witness
1597,1057,Responder
1598,1167,Responder
1598,1170,Witness
1598,1107,Responder
1599,1130,Victim
1599,1068,Witness
1599,1115,Responder
1600,1171,Victim
1600,1031,Witness
1601,1020,Victim
1601,1031,Witness
1601,1104,Responder
1602,1016,Victim
1602,1124,Witness
1602,1115,Responder
1603,1045,Victim
1603,1048,Witness
1604,1081,Victim
1604,1093,Witness
1605,1189,Victim
1605,1086,Witness
1605,1007,Responder
1606,1126,Victim
1606,1040,Witness
1607,1080,Witness
1607,1136,Responder
1608,1045,Victim
1608,1150,Witness
1608,1115,Responder
1609,1196,Victim
1609,1175,Witness
1609,1152,Responder
1610,1120,Victim
1610,1051,Witness
1610,1007,Responder
1611,1034,Victim
1611,1156,Witness
1611,1007,Responder
1612,1108,Victim
1612,1039,Responder
1612,1152,Responder
1613,1065,Witness
1613,1039,Responder
1613,1107,Responder
1614,1124,Victim
1614,1144,Responder
1614,1107,Responder
1615,1117,Victim
1615,1040,Witness
1615,1175,Witness
1616,1130,Victim
1616,1078,Witness
1616,1010,Responder
1617,1022,Victim
1617,1055,Witness
1618,1135,Victim
1618,1175,Witness
1619,1119,Victim
1619,1010,Witness
1620,1114,Victim
1620,1051,Witness
1621,1021,Victim
1621,1012,Responder
1622,1040,Victim
1622,1086,Witness
1623,1082,Victim
1623,1076,Witness
1623,1147,Responder
1624,1135,Victim
1624,1101,Responder
1624,1162,Witness
1625,1139,Victim
1625,1132,Witness
1626,1170,Victim
1626,1124,Witness
1626,1006,Responder
1627,1078,Victim
1627,1017,Witness
1628,1171,Victim
1628,1048,Responder
1629,1119,Witness
1629,1139,Responder
1630,1198,Victim
1630,1046,Witness
1631,1174,Witness
1631,1015,Responder
1631,1039,Responder
1632,1064,Victim
1632,1093,Witness
1632,1049,Responder
1633,1153,Victim
1633,1191,Witness
1633,1057,Responder
1634,1085,Victim
1634,1064,Witness
1634,1136,Responder
1635,1037,Responder
1635,1184,Witness
1635,1152,Responder
1636,1090,Victim
1636,1039,Responder
1637,1124,Victim
1637,1142,Witness
1638,1131,Victim
1638,1157,Responder
1639,1135,Victim
1639,1191,Witness
1640,1044,Witness
1640,1102,Responder
1641,1008,Victim
1641,1127,Responder
1642,1159,Victim
1642,1184,Witness
1642,1181,Responder
1643,1092,Witness
1643,1006,Responder
1644,1197,Witness
1644,1157,Responder
1645,1068,Victim
1645,1043,Witness
1646,1083,Victim
1646,1151,Responder
1647,1143,Responder
1648,1172,Victim
1648,1065,Responder
1648,1094,Responder
1649,1103,Victim
1649,1085,Witness
1649,1051,Responder
1650,1086,Victim
1650,1042,Witness
1650,1011,Responder
1651,1181,Victim
1651,1025,Responder
1652,1048,Victim
1652,1039,Responder
1653,1183,Victim
1653,1179,Responder
1654,1197,Victim
1654,1199,Responder
1654,1078,Witness
1655,1022,Victim
1655,1123,Responder
1655,1116,Responder
1656,1135,Victim
1656,1199,Responder
1656,1116,Responder
1657,1074,Victim
1657,1112,Witness
1658,1108,Victim
1658,1133,Responder
1658,1039,Witness
1659,1173,Victim
1659,1104,Responder
1660,1109,Victim
1660,1103,Responder
1661,1047,Victim
1661,1122,Witness
1662,1046,Victim
1662,1137,Responder
1663,1176,Victim
1663,1102,Responder
1664,1043,Victim
1664,1094,Witness
1664,1007,Responder
1665,1020,Victim
1665,1102,Responder
1665,1168,Responder
1666,1184,Victim
1666,1105,Responder
1668,1077,Victim
1668,1191,Witness
1668,1105,Responder
1669,1141,Victim
1669,1101,Witness
1669,1051,Responder
1670,1180,Victim
1670,1005,Responder
1671,1131,Victim
1671,1133,Responder
1672,1045,Victim
1672,1048,Responder
1674,1112,Victim
1674,1092,Responder
1675,1103,Victim
1675,1101,Responder
1676,1118,Witness
1676,1102,Responder
1677,1173,Victim
1677,1056,Responder
1678,1024,Victim
1678,1070,Responder
1678,1082,Witness
1679,1056,Victim
1679,1095,Witness
1680,1082,Victim
1680,1003,Responder
1681,1082,Victim
1681,1094,Responder
1682,1096,Victim
1682,1094,Responder
1684,1044,Victim
1684,1003,Responder
1685,1072,Witness
1685,1185,Responder
1686,1103,Victim
1686,1104,Witness
1686,1003,Responder
1687,1181,Victim
1687,1004,Responder
1688,1095,Victim
1688,1102,Responder
1689,1118,Victim
1689,1114,Victim
1689,1007,Responder
1690,1045,Victim
1690,1172,Witness
1690,1004,Responder
1691,1126,Victim
1691,1085,Witness
1691,1004,Responder
1692,1086,Victim
1692,1136,Responder
1693,1184,Victim
1693,1051,Witness
1693,1039,Responder
1694,1078,Victim
1694,1035,Witness
1695,1002,Responder
1696,1127,Victim
1696,1162,Witness
1697,1012,Victim
1697,1044,Witness
1698,1131,Victim
1698,1097,Witness
1699,1154,Victim
1699,1050,Witness
1700,1012,Responder
1701,1127,Victim
1701,1045,Witness
1702,1008,Victim
1702,1156,Witness
1702,1057,Responder
1703,1148,Victim
1703,1119,Witness
1703,1123,Responder
1704,1131,Victim
1704,1161,Witness
1704,1123,Responder
1705,1145,Victim
1705,1058,Responder
1706,1039,Responder
1707,1066,Victim
1707,1094,Witness
1707,1185,Responder
1708,1191,Victim
1708,1004,Responder
1708,1052,Responder
1709,1068,Victim
1709,1052,Responder
1710,1170,Victim
1710,1073,Witness
1710,1028,Responder
1711,1171,Victim
1711,1072,Witness
1712,1093,Witness
1713,1194,Victim
1713,1100,Responder
1714,1022,Victim
1714,1076,Responder
1715,1171,Victim
1715,1004,Witness
1716,1183,Victim
1716,1161,Responder
1717,1110,Victim
1717,1180,Witness
1718,1167,Victim
1718,1169,Responder
1718,1058,Witness
1719,1021,Victim
1719,1025,Responder
1720,1011,Responder
1720,1147,Witness
1722,1029,Victim
1722,1101,Responder
1723,1184,Victim
1723,1077,Responder
1723,1092,Witness
1723,1052,Responder
1725,1092,Responder
1725,1011,Responder
1725,1022,Witness
1726,1042,Victim
1726,1011,Responder
1726,1179,Responder
1727,1075,Victim
1727,1102,Responder
1727,1179,Responder
1728,1195,Victim
1728,1105,Responder
1728,1102,Responder
1729,1122,Victim
1729,1169,Responder
1729,1152,Responder
1730,1134,Victim
1730,1107,Responder
1730,1168,Responder
1731,1163,Victim
1731,1169,Responder
1731,1043,Responder
1732,1153,Victim
1732,1176,Witness
1732,1152,Responder
1733,1022,Victim
1733,1026,Witness
1733,1123,Responder
1734,1163,Victim
1734,1032,Witness
1734,1115,Responder
1735,1014,Victim
1735,1117,Witness
1735,1052,Responder
1736,1066,Victim
1736,1156,Witness
1736,1052,Responder
1737,1025,Responder
1737,1168,Responder
1738,1109,Victim
1738,1027,Witness
1738,1037,Responder
1739,1020,Victim
1739,1088,Responder
1740,1184,Victim
1740,1037,Responder
1741,1058,Victim
1741,1199,Witness
1741,1131,Responder
1742,1136,Victim
1742,1093,Witness
1742,1179,Responder
1743,1145,Victim
1743,1131,Witness
1743,1179,Responder
1744,1098,Victim
1744,1007,Responder
1745,1163,Witness
1745,1185,Responder
1746,1020,Victim
1746,1087,Witness
1746,1007,Responder
1747,1110,Victim
1747,1151,Responder
1748,1108,Victim
1748,1151,Responder
1748,1092,Responder
1749,1019,Victim
1749,1151,Responder
1749,1006,Responder
1750,1008,Victim
1750,1040,Witness
1751,1017,Victim
1751,1035,Witness
1752,1147,Responder
1752,1062,Responder
1753,1109,Victim
1753,1169,Responder
1754,1200,Victim
1754,1026,Responder
1755,1099,Victim
1755,1152,Responder
1756,1174,Victim
1756,1146,Responder
1757,1058,Victim
1757,1104,Witness
1758,1082,Victim
1758,1052,Responder
1759,1063,Responder
1759,1162,Witness
1759,1033,Witness
1760,1022,Victim
1760,1154,Responder
1760,1136,Responder
1761,1097,Victim
1761,1185,Responder
1762,1182,Victim
1762,1136,Witness
1763,1022,Victim
1763,1152,Responder
1763,1115,Responder
1764,1030,Victim
1764,1152,Responder
1764,1190,Witness
1765,1053,Victim
1765,1115,Responder
1765,1090,Witness
1766,1044,Victim
1766,1010,Witness
1767,1171,Victim
1767,1030,Witness
1768,1185,Responder
1769,1008,Victim
1769,1039,Responder
1770,1182,Victim
1770,1088,Witness
1771,1164,Victim
1771,1126,Witness
1771,1019,Witness
1772,1195,Victim
1772,1156,Witness
1772,1007,Responder
1773,1163,Victim
1773,1037,Responder
1773,1136,Responder
1774,1139,Responder
1774,1051,Responder
1775,1050,Victim
1775,1013,Witness
1775,1021,Responder
1776,1071,Victim
1776,1199,Responder
1776,1099,Responder
1777,1120,Victim
1777,1075,Responder
1777,1094,Responder
1778,1108,Victim
1778,1104,Witness
1779,1048,Victim
1779,1166,Responder
1780,1016,Victim
1780,1192,Witness
1781,1056,Victim
1781,1015,Responder
1781,1003,Responder
1782,1022,Victim
1782,1015,Responder
1782,1168,Responder
1783,1127,Victim
1783,1096,Responder
1783,1003,Responder
1784,1117,Victim
1784,1030,Witness
1785,1194,Victim
1785,1139,Responder
1786,1177,Victim
1786,1188,Witness
1787,1130,Victim
1787,1031,Responder
1787,1087,Responder
1788,1085,Victim
1788,1119,Witness
1788,1173,Responder
1789,1186,Witness
1789,1102,Responder
1789,1084,Responder
1790,1064,Victim
1790,1138,Witness
1791,1130,Victim
1791,1151,Responder
1791,1138,Witness
1792,1019,Victim
1792,1151,Responder
1793,1078,Victim
1793,1046,Witness
1793,1037,Responder
1794,1085,Victim
1794,1002,Responder
1794,1031,Responder
1795,1085,Victim
1795,1105,Responder
1795,1155,Responder
1796,1021,Victim
1796,1102,Responder
1797,1103,Victim
1797,1184,Witness
1797,1185,Responder
1798,1039,Victim
1798,1032,Witness
1798,1157,Responder
1799,1074,Victim
1799,1017,Witness
1799,1069,Responder
1800,1148,Victim
1800,1119,Witness
1800,1069,Responder
1801,1169,Victim
1801,1011,Responder
1802,1106,Victim
1802,1105,Responder
1803,1144,Victim
1803,1197,Responder
1804,1197,Witness
1804,1167,Responder
1805,1153,Victim
1805,1175,Witness
1806,1134,Victim
1806,1186,Witness
1806,1115,Responder
1807,1147,Victim
1807,1136,Responder
1808,1008,Victim
1808,1128,Witness
1808,1084,Responder
1809,1022,Victim
1809,1073,Witness
1809,1115,Responder
1810,1098,Victim
1810,1073,Responder
1810,1115,Responder
1811,1182,Victim
1811,1007,Responder
1811,1052,Responder
1812,1135,Victim
1812,1128,Witness
1812,1007,Responder
1813,1087,Victim
1813,1199,Responder
1814,1150,Victim
1814,1158,Witness
1815,1075,Responder
1815,1131,Responder
1816,1167,Victim
1816,1148,Witness
1817,1127,Victim
1817,1037,Responder
1817,1029,Witness
1818,1086,Victim
1818,1060,Witness
1819,1054,Victim
1820,1196,Victim
1820,1101,Responder
1820,1107,Responder
1821,1105,Responder
1821,1094,Responder
1821,1101,Responder
1821,1102,Responder
1822,1163,Victim
1822,1047,Witness
1822,1063,Responder
1823,1198,Witness
1823,1179,Responder
1824,1132,Victim
1824,1010,Responder
1825,1114,Victim
1825,1016,Responder
1826,1050,Victim
1826,1072,Witness
1826,1151,Responder
1827,1142,Victim
1827,1193,Responder
1828,1116,Victim
1828,1070,Responder
1829,1160,Victim
1829,1090,Witness
1830,1126,Victim
1830,1047,Witness
1830,1049,Responder
1832,1122,Victim
1832,1153,Witness
1832,1025,Responder
1833,1194,Victim
1833,1015,Witness
1833,1178,Witness
1834,1081,Victim
1834,1093,Witness
1834,1025,Responder
1835,1083,Victim
1835,1004,Responder
1836,1194,Victim
1836,1066,Witness
1836,1101,Responder
1837,1068,Victim
1837,1028,Responder
1838,1108,Victim
1838,1051,Responder
1840,1136,Victim
1840,1051,Responder
1841,1050,Victim
1841,1172,Responder
1843,1149,Victim
1843,1193,Witness
1844,1020,Victim
1844,1119,Witness
1845,1176,Victim
1845,1070,Responder
1846,1199,Witness
1847,1016,Victim
1847,1109,Witness
1848,1154,Victim
1848,1054,Witness
1848,1179,Responder
1849,1174,Victim
1849,1160,Witness
1850,1092,Victim
1850,1054,Witness
1850,1115,Responder
1851,1082,Victim
1851,1073,Responder
1851,1182,Responder
1852,1032,Victim
1852,1115,Responder
1853,1135,Victim
1853,1048,Responder
1854,1040,Victim
1854,1152,Responder
1855,1020,Victim
1855,1177,Witness
1855,1107,Responder
1856,1145,Victim
1856,1175,Witness
1857,1110,Victim
1857,1144,Responder
1858,1195,Victim
1858,1175,Responder
1859,1060,Victim
1859,1030,Witness
1859,1052,Responder
1860,1185,Responder
1860,1018,Witness
1861,1012,Cause
1861,1093,Witness
1862,1159,Victim
1862,1004,Witness
1862,1131,Responder
1863,1170,Victim
1863,1012,Witness
1864,1131,Responder
1864,1161,Witness
1865,1083,Victim
1865,1148,Witness
1866,1124,Victim
1866,1068,Witness
1866,1189,Responder
1867,1086,Victim
1867,1189,Responder
1868,1172,Victim
1868,1051,Witness
1869,1039,Victim
1869,1173,Witness
1870,1187,Victim
1870,1039,Responder
1871,1108,Victim
1871,1194,Victim
1872,1145,Victim
1872,1053,Witness
1873,1143,Victim
1873,1183,Witness
1874,1072,Victim
1874,1065,Responder
1875,1198,Victim
1875,1065,Responder
1875,1080,Witness
1876,1146,Witness
1876,1019,Responder
1877,1083,Victim
1877,1049,Responder
1878,1116,Victim
1878,1120,Witness
1879,1049,Victim
1879,1040,Witness
1880,1136,Victim
1880,1123,Responder
1881,1163,Victim
1881,1058,Responder
1881,1123,Responder
1882,1119,Victim
1882,1023,Witness
1882,1123,Responder
1883,1138,Victim
1883,1185,Responder
1884,1134,Victim
1884,1192,Witness
1884,1151,Responder
1885,1194,Victim
1885,1084,Responder
1886,1056,Victim
1886,1021,Witness
1887,1131,Victim
1887,1020,Responder
1888,1047,Victim
1889,1087,Victim
1889,1007,Responder
1890,1020,Victim
1890,1105,Witness
1890,1084,Responder
1891,1127,Victim
1891,1083,Witness
1891,1069,Responder
1892,1109,Victim
1892,1006,Responder
1892,1003,Witness
1893,1003,Witness
1894,1093,Responder
1894,1064,Responder
1894,1167,Witness
1895,1074,Victim
1895,1150,Responder
1896,1163,Victim
1896,1096,Responder
1897,1064,Victim
1897,1057,Responder
1898,1178,Victim
1898,1128,Responder
1899,1194,Victim
1899,1040,Responder
1901,1148,Victim
1901,1049,Responder
1901,1191,Witness
1901,1118,Witness
1902,1008,Victim
1902,1051,Responder
1902,1102,Responder
1903,1143,Victim
1903,1181,Witness
1903,1157,Responder
1904,1090,Victim
1904,1103,Witness
1904,1004,Responder
1906,1034,Victim
1906,1072,Witness
1907,1060,Victim
1907,1013,Responder
1908,1022,Victim
1908,1152,Responder
1910,1171,Victim
1910,1151,Responder
1911,1094,Victim
1911,1151,Responder
1911,1011,Responder
1912,1163,Victim
1912,1043,Responder
1912,1001,Responder
1913,1060,Witness
1913,1175,Responder
1914,1126,Victim
1914,1093,Witness
1915,1164,Victim
1915,1019,Responder
1916,1072,Victim
1916,1017,Witness
1916,1185,Responder
1917,1118,Victim
1917,1085,Witness
1917,1152,Responder
1918,1149,Victim
1918,1105,Responder
1918,1161,Responder
1919,1160,Victim
1919,1013,Witness
1919,1052,Responder
1920,1014,Victim
1920,1008,Witness
1920,1018,Responder
1920,1057,Responder
1921,1193,Victim
1921,1071,Witness
1921,1170,Witness
1921,1084,Responder
1922,1027,Victim
1922,1078,Responder
1923,1147,Victim
1923,1199,Responder
1924,1016,Victim
1924,1094,Responder
1925,1153,Victim
1925,1060,Witness
1926,1042,Victim
1927,1099,Victim
1927,1076,Responder
1928,1032,Victim
1928,1087,Responder
1928,1107,Witness
1929,1020,Victim
1929,1136,Responder
1929,1152,Witness
1930,1124,Victim
1930,1139,Responder
1930,1107,Witness
1931,1031,Witness
1931,1123,Responder
1932,1184,Victim
1932,1175,Witness
1933,1163,Victim
1933,1014,Witness
1933,1161,Responder
1934,1042,Victim
1934,1115,Responder
1935,1130,Victim
1935,1015,Responder
1936,1007,Responder
1936,1177,Witness
1937,1103,Victim
1937,1085,Responder
1938,1104,Victim
1938,1028,Responder
1939,1047,Victim
1939,1107,Responder
1940,1141,Victim
1940,1026,Witness
1941,1178,Responder
1941,1142,Witness
1941,1077,Responder
1942,1022,Victim
1942,1120,Witness
1943,1060,Victim
1943,1162,Witness
1944,1044,Victim
1944,1088,Responder
1945,1032,Responder
1945,1077,Responder
1945,1069,Responder
1946,1048,Victim
1946,1135,Witness
1946,1107,Responder
1947,1069,Responder
1948,1082,Victim
1948,1163,Witness
1948,1084,Responder
1949,1176,Victim
1949,1004,Responder
1950,1131,Victim
1950,1052,Responder
1951,1058,Victim
1951,1004,Responder
1952,1067,Victim
1952,1027,Witness
1953,1149,Victim
1953,1079,Witness
1954,1077,Victim
1954,1087,Witness
1955,1019,Witness
1955,1007,Responder
1956,1114,Victim
1956,1161,Responder
1957,1187,Victim
1957,1007,Responder
1958,1044,Victim
1958,1101,Responder
1958,1052,Responder
1959,1181,Victim
1959,1151,Responder
1959,1161,Responder
1959,1052,Responder
1960,1036,Victim
1960,1180,Responder
1960,1080,Responder
1961,1162,Victim
1961,1151,Witness
1961,1169,Responder
1962,1119,Witness
1962,1143,Witness
1964,1122,Victim
1964,1065,Responder
1965,1069,Responder
1965,1174,Witness
1966,1170,Victim
1966,1069,Responder
1967,1182,Victim
1967,1058,Responder
1968,1172,Victim
1968,1180,Witness
1969,1025,Victim
1969,1185,Responder
1970,1067,Victim
1970,1015,Responder
1971,1042,Victim
1971,1035,Responder
1972,1093,Victim
1972,1010,Witness
1973,1200,Victim
1973,1035,Responder
1974,1067,Victim
1974,1105,Responder
1975,1034,Victim
1975,1105,Responder
1976,1160,Victim
1976,1027,Witness
1976,1007,Responder
1977,1118,Victim
1977,1139,Witness
1977,1007,Responder
1978,1037,Victim
1978,1155,Witness
1978,1007,Responder
1979,1030,Victim
1979,1195,Witness
1979,1052,Responder
1980,1143,Victim
1980,1010,Responder
1981,1010,Responder
1981,1028,Responder
1982,1182,Victim
1982,1001,Responder
1983,1153,Victim
1983,1122,Witness
1983,1001,Responder
1985,1171,Victim
1985,1151,Witness
1986,1034,Witness
1986,1075,Responder
1987,1184,Victim
1987,1069,Responder
1987,1133,Responder
1988,1172,Victim
1988,1048,Witness
1988,1004,Responder
1989,1102,Responder
1989,1048,Witness
1990,1097,Victim
1990,1169,Responder
1990,1003,Responder
1991,1060,Victim
1991,1039,Responder
1991,1140,Witness
1992,1036,Victim
1992,1052,Responder
1994,1109,Victim
1994,1172,Witness
1994,1191,Responder
1995,1122,Victim
1995,1003,Responder
1996,1177,Victim
1996,1044,Witness
1998,1189,Witness
1998,1105,Victim
1998,1187,Responder
1999,1187,Victim
1999,1147,Responder
1999,1046,Witness
2000,1148,Victim
2000,1198,Witness
2000,1179,Responder
2001,1058,Victim
2001,1048,Witness
2002,1081,Victim
2003,1171,Victim
2003,1064,Witness
2004,1121,Victim
2004,1052,Responder
2005,1075,Victim
2005,1011,Responder
2006,1117,Victim
2006,1165,Responder
2007,1043,Victim
2007,1075,Responder
2008,1083,Victim
2008,1122,Responder
2009,1165,Victim
2009,1074,Witness
2009,1115,Responder
2010,1154,Witness
2010,1010,Responder
2010,1084,Responder
2011,1157,Responder
2011,1199,Responder
2011,1084,Responder
2012,1172,Victim
2012,1004,Responder
2012,1028,Witness
2013,1126,Victim
2013,1151,Responder
2013,1168,Witness
2014,1022,Victim
2014,1185,Responder
2014,1168,Witness
2015,1021,Victim
2015,1161,Responder
2016,1064,Victim
2016,1006,Responder
2016,1084,Responder
2017,1122,Victim
2017,1107,Responder
2019,1198,Victim
2019,1115,Responder
2019,1104,Witness
2020,1092,Victim
2020,1096,Witness
2020,1069,Responder
2022,1041,Victim
2022,1015,Responder
